pop_cd,year,month,avg_score,avg_rat,city,sex,ages,population,num_opencard,num_usecard,monthly_card_spend,monthly_lc,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_payment,credit_card_installments_payment
L127,2017,1,818,3,전북,,70대,139000,1.01,0.56,380000,52490000,43650000,34610000,230000,720000,640000,180000,11390000,10480000,21450000,14890000,57510000,195000,74000
L127,2017,2,818,3,전북,,70대,121000,1.14,0.63,370000,53540000,44420000,35000000,250000,760000,670000,210000,11700000,10690000,21680000,15080000,58380000,193000,81000
L127,2017,3,818,3,전북,,70대,123000,1.15,0.63,320000,54280000,44920000,35310000,260000,790000,690000,200000,11800000,10830000,21930000,15080000,59370000,164000,68000
L127,2017,4,818,3,전북,,70대,124000,1.16,0.64,410000,54140000,44740000,35250000,270000,780000,700000,200000,11770000,10810000,21790000,15010000,59490000,208000,79000
L127,2017,5,819,3,전북,,70대,124000,1.17,0.64,390000,54170000,44690000,35150000,280000,800000,670000,200000,11800000,10830000,21670000,14980000,59660000,205000,79000
L127,2017,6,819,3,전북,,70대,125000,1.17,0.65,420000,54330000,44790000,35240000,290000,820000,670000,190000,11830000,10940000,21620000,15100000,60000000,218000,81000
L127,2017,7,820,3,전북,,70대,126000,1.18,0.65,410000,54480000,44890000,35160000,300000,860000,670000,170000,11840000,11120000,21530000,15170000,60240000,213000,77000
L127,2017,8,820,3,전북,,70대,127000,1.18,0.65,420000,54760000,44920000,35200000,310000,870000,650000,190000,11880000,11160000,21470000,15280000,60160000,219000,86000
L127,2017,9,820,3,전북,,70대,129000,1.2,0.66,410000,54780000,44970000,35250000,310000,880000,660000,180000,11950000,11270000,21320000,15340000,60150000,209000,78000
L127,2017,10,821,3,전북,,70대,129000,1.21,0.67,450000,54980000,45050000,35300000,310000,870000,660000,210000,12020000,11370000,21240000,15310000,60420000,229000,91000
L127,2017,11,821,3,전북,,70대,130000,1.21,0.67,420000,55410000,45330000,35450000,310000,880000,680000,220000,12080000,11480000,21350000,15380000,60780000,213000,85000
L127,2017,12,822,3,전북,,70대,131000,1.22,0.68,440000,55780000,45610000,35530000,320000,880000,700000,210000,12180000,11660000,21330000,15560000,61020000,219000,88000
L137,2016,1,774,3,전남,,70대,155000,1.65,1.27,320000,42680000,37160000,30810000,130000,730000,280000,30000,11760000,7940000,17270000,16910000,49470000,145000,60000
L137,2016,2,806,3,전남,,70대,160000,0.86,0.43,200000,39050000,33920000,28100000,100000,520000,230000,20000,10490000,6850000,16440000,15240000,45650000,90000,40000
L137,2016,3,806,3,전남,,70대,160000,0.86,0.43,190000,39660000,34390000,28440000,100000,530000,240000,20000,10670000,6950000,16610000,15430000,46070000,91000,36000
L137,2016,4,806,3,전남,,70대,161000,0.87,0.43,220000,39810000,34430000,28470000,110000,530000,240000,20000,10720000,6990000,16570000,15400000,46330000,100000,42000
L137,2016,5,806,3,전남,,70대,161000,0.87,0.44,220000,39910000,34520000,28520000,110000,530000,250000,20000,10750000,7040000,16570000,15490000,46440000,105000,41000
L137,2016,6,807,3,전남,,70대,161000,0.87,0.44,240000,40360000,34860000,28750000,110000,550000,240000,20000,10840000,7200000,16660000,15680000,46980000,110000,43000
L137,2016,7,807,3,전남,,70대,162000,0.87,0.44,230000,40640000,35100000,28920000,120000,540000,270000,20000,10870000,7250000,16810000,15720000,47420000,106000,41000
L137,2016,8,808,3,전남,,70대,163000,0.88,0.45,240000,40950000,35300000,29100000,130000,550000,270000,20000,10970000,7290000,16850000,15830000,47660000,111000,45000
L137,2016,9,808,3,전남,,70대,164000,0.88,0.45,230000,41290000,35530000,29240000,130000,560000,280000,20000,11030000,7370000,16950000,15940000,47850000,108000,41000
L137,2016,10,809,3,전남,,70대,164000,0.88,0.45,240000,41800000,35830000,29410000,140000,580000,290000,30000,11100000,7430000,17110000,16100000,48200000,113000,44000
L137,2016,11,809,3,전남,,70대,165000,0.88,0.46,240000,42140000,36140000,29580000,150000,590000,310000,30000,11180000,7470000,17280000,16220000,48580000,111000,45000
L137,2016,12,810,3,전남,,70대,165000,0.88,0.46,240000,42470000,36420000,29750000,150000,610000,310000,40000,11290000,7570000,17360000,16350000,48820000,112000,44000
L137,2017,1,810,3,전남,,70대,166000,0.89,0.46,270000,42950000,36820000,30010000,160000,630000,310000,40000,11390000,7640000,17570000,16490000,49450000,120000,48000
L137,2017,2,810,3,전남,,70대,140000,1.01,0.53,250000,43860000,37550000,30370000,170000,670000,320000,40000,11560000,7850000,17920000,16790000,50390000,125000,49000
L137,2017,3,811,3,전남,,70대,141000,1.02,0.53,230000,44250000,37810000,30690000,180000,700000,320000,40000,11670000,7970000,17920000,17030000,50680000,113000,43000
L137,2017,4,811,3,전남,,70대,142000,1.03,0.53,290000,44210000,37780000,30530000,190000,710000,320000,50000,11750000,8020000,17760000,17020000,50860000,138000,54000
L137,2017,5,811,3,전남,,70대,143000,1.03,0.54,270000,44580000,38040000,30670000,200000,740000,320000,50000,11870000,8150000,17770000,17100000,51410000,129000,51000
L137,2017,6,811,3,전남,,70대,144000,1.04,0.54,300000,44540000,37990000,30740000,200000,740000,320000,50000,11920000,8190000,17620000,17260000,51290000,142000,51000
L137,2017,7,812,3,전남,,70대,145000,1.04,0.54,290000,44660000,38070000,30780000,200000,770000,320000,50000,11960000,8230000,17630000,17320000,51560000,138000,50000
L137,2017,8,812,3,전남,,70대,146000,1.05,0.55,290000,44830000,38160000,30810000,200000,780000,320000,50000,11960000,8310000,17620000,17320000,51760000,142000,57000
L137,2017,9,813,3,전남,,70대,147000,1.06,0.56,290000,45160000,38400000,30990000,210000,790000,340000,50000,12030000,8440000,17650000,17460000,52000000,143000,50000
L137,2017,10,813,3,전남,,70대,148000,1.07,0.56,310000,45520000,38670000,31240000,210000,770000,310000,60000,12110000,8520000,17760000,17530000,52300000,151000,55000
L137,2017,11,814,3,전남,,70대,149000,1.07,0.56,290000,45790000,38830000,31300000,210000,790000,320000,80000,12070000,8640000,17830000,17630000,52470000,134000,53000
L137,2017,12,814,3,전남,,70대,150000,1.08,0.57,310000,45990000,38930000,31390000,220000,790000,330000,70000,12130000,8710000,17790000,17640000,52480000,145000,57000
L147,2016,1,784,3,경북,,70대,179000,1.72,1.34,370000,55520000,48960000,39170000,170000,790000,420000,130000,15530000,8030000,25160000,14700000,65190000,187000,72000
L147,2016,2,816,3,경북,,70대,187000,0.92,0.52,240000,52300000,45820000,36090000,130000,610000,360000,90000,14160000,7110000,24350000,13510000,61290000,120000,49000
L147,2016,3,816,3,경북,,70대,187000,0.92,0.52,220000,52520000,45990000,36130000,130000,620000,350000,100000,14350000,7130000,24300000,13480000,61880000,115000,44000
L147,2016,4,816,3,경북,,70대,187000,0.93,0.52,260000,52830000,46160000,36190000,140000,650000,370000,110000,14240000,7130000,24590000,13350000,62870000,135000,50000
L147,2016,5,816,3,경북,,70대,188000,0.93,0.52,250000,53200000,46520000,36520000,140000,640000,370000,110000,14330000,7190000,24800000,13440000,63500000,130000,48000
L147,2016,6,817,3,경북,,70대,188000,0.93,0.52,270000,53620000,46710000,36680000,150000,650000,370000,110000,14440000,7270000,24800000,13530000,63720000,140000,51000
L147,2016,7,817,3,경북,,70대,188000,0.93,0.51,260000,53990000,46890000,36800000,150000,650000,370000,120000,14530000,7290000,24860000,13530000,63890000,136000,48000
L147,2016,8,818,3,경북,,70대,189000,0.93,0.51,260000,54530000,47350000,37130000,160000,660000,390000,120000,14690000,7370000,25070000,13600000,64440000,135000,55000
L147,2016,9,818,3,경북,,70대,190000,0.94,0.52,260000,55010000,47730000,37330000,160000,660000,400000,120000,14750000,7520000,25240000,13640000,64910000,133000,50000
L147,2016,10,819,3,경북,,70대,191000,0.94,0.53,270000,55480000,48150000,37660000,160000,660000,410000,120000,14840000,7610000,25470000,13720000,65390000,133000,54000
L147,2016,11,819,3,경북,,70대,192000,0.95,0.53,280000,56200000,48670000,38080000,170000,670000,430000,100000,14960000,7710000,25760000,13800000,65850000,132000,57000
L147,2016,12,820,3,경북,,70대,192000,0.95,0.54,280000,57050000,49380000,38480000,170000,680000,440000,110000,15160000,7880000,26100000,13960000,66620000,141000,55000
L147,2017,1,820,3,경북,,70대,193000,0.95,0.55,300000,57620000,49840000,38830000,180000,700000,440000,110000,15390000,7960000,26240000,14070000,67060000,152000,58000
L147,2017,2,821,3,경북,,70대,169000,1.06,0.62,300000,59020000,50950000,39650000,200000,740000,450000,100000,15910000,8160000,26610000,14310000,68420000,161000,59000
L147,2017,3,821,3,경북,,70대,171000,1.08,0.62,270000,59530000,51290000,39980000,210000,740000,460000,100000,15990000,8220000,26800000,14390000,69270000,140000,51000
L147,2017,4,821,3,경북,,70대,173000,1.08,0.62,320000,59040000,50780000,39640000,220000,730000,450000,100000,15830000,8280000,26390000,14300000,69290000,170000,62000
L147,2017,5,821,3,경북,,70대,173000,1.09,0.62,310000,59590000,51250000,40010000,220000,730000,440000,100000,15870000,8360000,26730000,14470000,70100000,164000,59000
L147,2017,6,822,3,경북,,70대,175000,1.09,0.63,330000,59990000,51580000,40260000,230000,750000,450000,90000,15920000,8520000,26850000,14560000,70640000,174000,61000
L147,2017,7,822,3,경북,,70대,176000,1.1,0.62,310000,60310000,51820000,40390000,230000,770000,460000,90000,16000000,8670000,26840000,14670000,70970000,168000,58000
L147,2017,8,822,3,경북,,70대,177000,1.1,0.62,320000,60680000,52100000,40440000,230000,790000,450000,100000,16030000,8860000,26890000,14780000,71310000,168000,64000
L147,2017,9,823,3,경북,,70대,179000,1.11,0.63,320000,61260000,52630000,40890000,240000,800000,470000,100000,16090000,8970000,27240000,14840000,71900000,169000,60000
L147,2017,10,823,3,경북,,70대,180000,1.11,0.64,340000,61710000,52960000,41140000,240000,810000,470000,110000,16180000,9100000,27350000,14890000,72290000,170000,66000
L147,2017,11,824,3,경북,,70대,181000,1.12,0.64,340000,62270000,53400000,41610000,250000,810000,470000,120000,16320000,9280000,27470000,15040000,72680000,170000,66000
L147,2017,12,824,3,경북,,70대,182000,1.12,0.65,360000,62790000,53770000,41890000,250000,830000,470000,120000,16410000,9440000,27580000,15080000,72940000,181000,70000
L157,2016,1,781,3,경남,,70대,177000,1.92,1.48,450000,64360000,57190000,48280000,250000,830000,690000,60000,14970000,9740000,32140000,15790000,74780000,211000,106000
L157,2016,2,814,3,경남,,70대,185000,0.97,0.54,310000,60390000,53390000,44940000,160000,620000,620000,40000,13380000,8890000,30880000,14910000,69470000,144000,74000
L157,2016,3,815,3,경남,,70대,185000,0.97,0.55,280000,60470000,53370000,44790000,170000,630000,640000,40000,13620000,9010000,30500000,14500000,69200000,130000,63000
L157,2016,4,815,3,경남,,70대,186000,0.98,0.55,320000,60990000,53830000,45150000,170000,640000,650000,40000,13730000,9120000,30730000,14530000,70100000,150000,74000
L157,2016,5,816,3,경남,,70대,187000,0.98,0.55,310000,61330000,54190000,45450000,180000,640000,670000,40000,13730000,9250000,30960000,14740000,70460000,149000,74000
L157,2016,6,816,3,경남,,70대,187000,0.99,0.55,330000,61840000,54540000,45690000,190000,650000,680000,40000,13770000,9320000,31190000,14820000,71000000,156000,76000
L157,2016,7,817,3,경남,,70대,188000,0.99,0.55,330000,62420000,55010000,46110000,190000,660000,680000,50000,13890000,9400000,31440000,14960000,71670000,161000,74000
L157,2016,8,817,3,경남,,70대,189000,0.99,0.55,340000,63090000,55560000,46580000,200000,670000,690000,60000,13990000,9450000,31830000,14900000,72490000,165000,83000
L157,2016,9,818,3,경남,,70대,190000,1,0.55,330000,63380000,55810000,46750000,200000,670000,700000,60000,14040000,9570000,31910000,14940000,72870000,158000,74000
L157,2016,10,818,3,경남,,70대,192000,1.01,0.56,340000,63980000,56190000,47120000,210000,660000,720000,70000,14130000,9650000,32110000,15070000,73470000,158000,80000
L157,2016,11,818,3,경남,,70대,193000,1.01,0.56,350000,64540000,56720000,47520000,220000,660000,730000,70000,14190000,9780000,32440000,15110000,74200000,160000,86000
L157,2016,12,819,3,경남,,70대,193000,1.02,0.57,350000,65160000,57240000,47880000,230000,680000,740000,70000,14280000,9980000,32650000,15240000,74940000,162000,84000
L157,2017,1,820,3,경남,,70대,194000,1.02,0.59,380000,65840000,57850000,48310000,240000,680000,730000,70000,14340000,10060000,33100000,15190000,75950000,174000,87000
L157,2017,2,820,3,경남,,70대,177000,1.11,0.64,370000,67040000,58820000,49030000,250000,700000,740000,80000,14610000,10200000,33660000,15190000,77250000,175000,87000
L157,2017,3,820,3,경남,,70대,179000,1.12,0.65,340000,67880000,59390000,49410000,260000,710000,730000,80000,14820000,10180000,34030000,15020000,78220000,157000,76000
L157,2017,4,821,3,경남,,70대,180000,1.14,0.66,400000,68260000,59620000,49540000,280000,730000,720000,90000,14900000,10370000,33970000,15180000,78670000,190000,92000
L157,2017,5,821,3,경남,,70대,182000,1.14,0.66,380000,68590000,59930000,49650000,290000,730000,740000,90000,14920000,10290000,34330000,15020000,79440000,182000,86000
L157,2017,6,821,3,경남,,70대,183000,1.15,0.66,410000,69000000,60210000,49760000,300000,760000,770000,90000,15000000,10530000,34280000,15030000,79800000,197000,92000
L157,2017,7,822,3,경남,,70대,184000,1.15,0.66,400000,69180000,60310000,49870000,310000,770000,780000,70000,15040000,10670000,34200000,15000000,79930000,192000,89000
L157,2017,8,822,3,경남,,70대,186000,1.16,0.66,410000,69520000,60480000,49920000,310000,790000,770000,70000,15030000,10750000,34290000,14990000,80250000,198000,98000
L157,2017,9,822,3,경남,,70대,187000,1.17,0.67,400000,70180000,60960000,50350000,320000,820000,790000,80000,15170000,10930000,34430000,15080000,80880000,192000,85000
L157,2017,10,822,3,경남,,70대,189000,1.18,0.67,420000,70370000,60960000,50310000,320000,820000,780000,100000,15240000,11020000,34260000,15130000,80960000,204000,101000
L157,2017,11,823,3,경남,,70대,190000,1.19,0.68,400000,71160000,61620000,50920000,330000,830000,800000,110000,15280000,11150000,34750000,15130000,81840000,189000,93000
L157,2017,12,823,3,경남,,70대,192000,1.19,0.69,430000,71930000,62170000,51410000,340000,870000,820000,110000,15380000,11310000,35010000,15190000,82510000,199000,100000
L167,2016,1,781,3,제주,,70대,35000,1.87,1.38,650000,75530000,67950000,56850000,130000,910000,140000,150000,17830000,8650000,41220000,24530000,89890000,340000,129000
L167,2016,2,816,3,제주,,70대,34000,1.05,0.59,490000,73970000,66440000,55650000,90000,690000,760000,90000,16890000,8200000,41160000,23980000,89720000,250000,102000
L167,2016,3,817,3,제주,,70대,34000,1.05,0.59,460000,73730000,66270000,55750000,90000,690000,130000,100000,17200000,8170000,40710000,23620000,89930000,248000,94000
L167,2016,4,818,3,제주,,70대,34000,1.06,0.6,520000,74080000,66810000,56280000,90000,690000,120000,70000,17280000,8190000,41150000,23550000,90790000,291000,101000
L167,2016,5,818,3,제주,,70대,35000,1.06,0.6,510000,75310000,67950000,57150000,100000,710000,120000,70000,17210000,8280000,42250000,24620000,91990000,294000,94000
L167,2016,6,819,3,제주,,70대,35000,1.06,0.6,540000,75900000,68370000,57530000,100000,710000,180000,80000,17240000,8310000,42610000,24690000,92950000,311000,98000
L167,2016,7,820,3,제주,,70대,35000,1.06,0.6,560000,77000000,69550000,58670000,100000,730000,180000,80000,17530000,8510000,43290000,24840000,94770000,308000,105000
L167,2016,8,821,3,제주,,70대,35000,1.06,0.6,560000,77610000,70050000,59100000,110000,730000,210000,120000,17740000,8470000,43610000,24630000,95770000,315000,125000
L167,2016,9,821,3,제주,,70대,36000,1.06,0.6,520000,80020000,72390000,61180000,110000,750000,190000,130000,17990000,8670000,45500000,25100000,99090000,299000,105000
L167,2016,10,821,3,제주,,70대,36000,1.06,0.59,570000,81660000,73890000,62430000,120000,760000,170000,150000,18420000,8660000,46550000,25590000,101210000,318000,130000
L167,2016,11,822,3,제주,,70대,36000,1.07,0.6,570000,82240000,74450000,62730000,130000,760000,170000,150000,18470000,8550000,47170000,25690000,102730000,332000,114000
L167,2016,12,822,3,제주,,70대,36000,1.08,0.6,520000,84020000,76210000,64150000,140000,780000,150000,180000,18750000,8650000,48540000,25730000,105800000,299000,100000
L167,2017,1,823,3,제주,,70대,37000,1.08,0.62,580000,85220000,77400000,65390000,150000,790000,160000,210000,19400000,8750000,48980000,25760000,108330000,322000,115000
L167,2017,2,824,3,제주,,70대,34000,1.15,0.67,600000,88380000,79860000,66960000,150000,810000,190000,200000,19670000,9190000,50720000,25840000,112200000,358000,118000
L167,2017,3,824,3,제주,,70대,34000,1.16,0.67,520000,90110000,81120000,68170000,160000,830000,210000,210000,20040000,9410000,51370000,25740000,114560000,304000,96000
L167,2017,4,824,3,제주,,70대,35000,1.17,0.68,660000,91360000,81870000,68560000,160000,870000,270000,220000,20100000,9760000,51690000,24740000,115940000,403000,109000
L167,2017,5,825,3,제주,,70대,35000,1.18,0.68,600000,92620000,82830000,69440000,170000,850000,260000,230000,20330000,10140000,52050000,25350000,117340000,357000,106000
L167,2017,6,825,3,제주,,70대,35000,1.19,0.68,630000,93730000,83930000,70450000,170000,850000,230000,250000,20290000,10190000,53110000,25620000,119370000,383000,116000
L167,2017,7,825,3,제주,,70대,35000,1.19,0.68,610000,94760000,84460000,70870000,170000,850000,240000,190000,20330000,10290000,53520000,25730000,120310000,356000,111000
